date,kickoff_utc,understat_id,division,league,home_team,away_team,b_lambda_home,b_lambda_away,p_B_H,p_B_D,p_B_A,p_bayes_H,p_bayes_D,p_bayes_A,sd_bayes_H,sd_bayes_D,sd_bayes_A,bayes_lambda_home,bayes_lambda_away,b_top_selection,b_top_probability,b_min_odds_ev1pct,bayes_top_selection,bayes_top_probability,bayes_mean_sd,model_direction_agreement
2026-09-17,2026-09-17 19:30:00,30828,SP1,西甲,Malaga,Villarreal,0.9926704519788968,1.5315599159429851,0.24528723252147214,0.25683788759104215,0.4978748798874858,0.29680809719638374,0.24454181005044043,0.45865009275317586,0.12146541780769807,0.043184422861254554,0.13985938062268508,1.3839862646182506,1.7912541590250168,A,0.4978748798874858,2.028622131384192,A,0.45865009275317586,0.10150307376387924,True
2026-09-18,2026-09-18 18:30:00,32271,D1,德甲,Bayern Munich,Union Berlin,4.469001270339041,0.8990385751778472,0.9184924579799221,0.053110174800534336,0.028397367219543827,0.7811378363845584,0.12753366063620583,0.09132850297923585,0.11049015044973341,0.053106886674865884,0.06157672365766149,3.3912127664639593,1.0831095819950958,H,0.9184924579799221,1.0996279732348964,H,0.7811378363845584,0.0750579202607536,True
2026-09-18,2026-09-18 18:45:00,official-override-monaco-lens-2026-09-18,F1,法甲,Monaco,Lens,1.6021658438658475,1.771503756205778,0.3514120696108104,0.226612244916809,0.42197568547238085,0.37985874354095667,0.23497704949034612,0.38516420696869713,0.12849700387908228,0.034800310181536905,0.12862605714216602,1.734614561053912,1.747472940313226,A,0.42197568547238085,2.393502836234166,A,0.38516420696869713,0.0973077904009284,True
2026-09-18,2026-09-18 18:45:00,31600,I1,意甲,Monza,Sassuolo,1.2035636806232404,1.7250940742791545,0.2666687799686284,0.2372784605794998,0.49605275945187166,0.38974952097910415,0.2559874343704027,0.3542630446504931,0.129365251727413,0.03899778505680479,0.125223227046508,1.564248097601334,1.4774593786540546,A,0.49605275945187166,2.0360737456959814,H,0.38974952097910415,0.09786208794357527,False
2026-09-18,2026-09-18 19:00:00,31220,E0,英超,Brentford,Chelsea,2.278768821268171,1.4401419575934682,0.5640795065236179,0.1986048859228466,0.2373156075535354,0.40944354921332954,0.2317230007977318,0.3588334499889386,0.13225206658644897,0.03504202169526405,0.1269051273013337,1.8394856559615185,1.7066074408954164,H,0.5640795065236179,1.7905277329158056,H,0.40944354921332954,0.09806640519434891,True
2026-09-18,2026-09-18 19:00:00,30834,SP1,西甲,Espanyol,Elche,1.777893086338885,0.7855552594147812,0.6100192803583313,0.22856915843399717,0.16141156120767142,0.49802142019585727,0.24246200305443485,0.25951657674970785,0.13801378430188616,0.045867740599976066,0.11239447526816781,1.856590573673644,1.2614467723203138,H,0.6100192803583313,1.6556853734306827,H,0.49802142019585727,0.09875866672334334,True
